t,SC_ECEF_x_km,SC_ECEF_y_km,SC_ECEF_z_km,elevation_degree,illuminated_boolean,
2021.04.17 10:04:23,4207.94,255.922,5285.83,36.8535,30,
2021.04.17 10:04:24,4207.83,263.597,5285.55,37.3053,30,
2021.04.17 10:04:25,4207.71,271.272,5285.26,37.7646,30,
2021.04.17 10:04:26,4207.59,278.946,5284.97,38.2318,30,
2021.04.17 10:04:27,4207.46,286.619,5284.67,38.7069,30,
2021.04.17 10:04:28,4207.32,294.293,5284.36,39.1901,30,
2021.04.17 10:04:29,4207.18,301.966,5284.04,39.6816,30,
2021.04.17 10:04:30,4207.04,309.638,5283.72,40.1816,30,
2021.04.17 10:04:31,4206.89,317.31,5283.39,40.6902,30,
2021.04.17 10:04:32,4206.73,324.982,5283.06,41.2076,30,
2021.04.17 10:04:33,4206.57,332.653,5282.71,41.7339,30,
2021.04.17 10:04:34,4206.4,340.324,5282.36,42.2694,30,
2021.04.17 10:04:35,4206.23,347.995,5282.01,42.8142,30,
2021.04.17 10:04:36,4206.05,355.665,5281.64,43.3686,30,
2021.04.17 10:04:37,4205.87,363.334,5281.27,43.9326,30,
2021.04.17 10:04:38,4205.68,371.003,5280.9,44.5064,30,
2021.04.17 10:04:39,4205.49,378.672,5280.51,45.0903,30,
2021.04.17 10:04:40,4205.29,386.34,5280.12,45.6844,30,
2021.04.17 10:04:41,4205.09,394.008,5279.73,46.2888,30,
2021.04.17 10:04:42,4204.88,401.675,5279.32,46.9038,30,
2021.04.17 10:04:43,4204.66,409.342,5278.91,47.5295,30,
2021.04.17 10:04:44,4204.44,417.008,5278.49,48.1661,30,
2021.04.17 10:04:45,4204.21,424.673,5278.07,48.8138,30,
2021.04.17 10:04:46,4203.98,432.338,5277.64,49.4727,30,
2021.04.17 10:04:47,4203.74,440.003,5277.2,50.1429,30,
2021.04.17 10:04:48,4203.5,447.667,5276.75,50.8246,30,
2021.04.17 10:04:49,4203.25,455.33,5276.3,51.518,30,
2021.04.17 10:04:50,4203,462.993,5275.84,52.2231,30,
2021.04.17 10:04:51,4202.74,470.655,5275.38,52.9402,30,
2021.04.17 10:04:52,4202.48,478.316,5274.91,53.6693,30,
2021.04.17 10:04:53,4202.21,485.977,5274.43,54.4105,30,
2021.04.17 10:04:54,4201.93,493.637,5273.94,55.164,30,
2021.04.17 10:04:55,4201.65,501.297,5273.45,55.9298,30,
2021.04.17 10:04:56,4201.37,508.956,5272.95,56.7079,30,
2021.04.17 10:04:57,4201.08,516.614,5272.44,57.4985,30,
2021.04.17 10:04:58,4200.78,524.272,5271.93,58.3016,30,
2021.04.17 10:04:59,4200.48,531.929,5271.41,59.1172,30,
2021.04.17 10:05:00,4200.17,539.585,5270.88,59.9453,30,
2021.04.17 10:05:01,4199.86,547.241,5270.35,60.7859,30,
2021.04.17 10:05:02,4199.54,554.896,5269.81,61.6389,30,
2021.04.17 10:05:03,4199.22,562.55,5269.26,62.5043,30,
2021.04.17 10:05:04,4198.89,570.204,5268.71,63.3821,30,
2021.04.17 10:05:05,4198.55,577.856,5268.15,64.2721,30,
2021.04.17 10:05:06,4198.21,585.508,5267.58,65.1742,30,
2021.04.17 10:05:07,4197.87,593.16,5267.01,66.0882,30,
2021.04.17 10:05:08,4197.52,600.81,5266.43,67.014,30,
2021.04.17 10:05:09,4197.16,608.46,5265.84,67.9513,30,
2021.04.17 10:05:10,4196.8,616.109,5265.24,68.9,30,
2021.04.17 10:05:11,4196.44,623.757,5264.64,69.8597,30,
2021.04.17 10:05:12,4196.06,631.404,5264.03,70.8301,30,
2021.04.17 10:05:13,4195.69,639.051,5263.42,71.811,30,
2021.04.17 10:05:14,4195.3,646.697,5262.8,72.802,30,
2021.04.17 10:05:15,4194.92,654.341,5262.17,73.8026,30,
2021.04.17 10:05:16,4194.52,661.986,5261.53,74.8124,30,
2021.04.17 10:05:17,4194.12,669.629,5260.89,75.8311,30,
2021.04.17 10:05:18,4193.72,677.271,5260.24,76.8581,30,
2021.04.17 10:05:19,4193.31,684.913,5259.59,77.8929,30,
2021.04.17 10:05:20,4192.89,692.553,5258.93,78.9349,30,
2021.04.17 10:05:21,4192.47,700.193,5258.26,79.9837,30,
2021.04.17 10:05:22,4192.05,707.832,5257.58,81.0385,30,
2021.04.17 10:05:23,4191.62,715.469,5256.9,82.0987,30,
2021.04.17 10:05:24,4191.18,723.106,5256.21,83.1636,30,
2021.04.17 10:05:25,4190.74,730.742,5255.51,84.2324,30,
2021.04.17 10:05:26,4190.29,738.378,5254.81,85.3041,30,
2021.04.17 10:05:27,4189.84,746.012,5254.1,86.3775,30,
2021.04.17 10:05:28,4189.38,753.645,5253.38,87.4501,30,
2021.04.17 10:05:29,4188.91,761.277,5252.66,88.5144,30,
2021.04.17 10:05:30,4188.45,768.908,5251.93,89.5016,30,
2021.04.17 10:05:31,4187.97,776.539,5251.19,89.2057,30,
2021.04.17 10:05:32,4187.49,784.168,5250.45,88.1688,30,
2021.04.17 10:05:33,4187.01,791.796,5249.7,87.1003,30,
2021.04.17 10:05:34,4186.52,799.423,5248.94,86.0272,30,
2021.04.17 10:05:35,4186.02,807.049,5248.18,84.9545,30,
2021.04.17 10:05:36,4185.52,814.675,5247.41,83.8839,30,
2021.04.17 10:05:37,4185.01,822.299,5246.63,82.8166,30,
2021.04.17 10:05:38,4184.5,829.922,5245.84,81.7536,30,
2021.04.17 10:05:39,4183.98,837.544,5245.05,80.6956,30,
2021.04.17 10:05:40,4183.46,845.165,5244.26,79.6432,30,
2021.04.17 10:05:41,4182.93,852.784,5243.45,78.5972,30,
2021.04.17 10:05:42,4182.4,860.403,5242.64,77.5581,30,
2021.04.17 10:05:43,4181.86,868.021,5241.82,76.5265,30,
2021.04.17 10:05:44,4181.31,875.637,5241,75.5029,30,
2021.04.17 10:05:45,4180.76,883.253,5240.17,74.4879,30,
2021.04.17 10:05:46,4180.21,890.867,5239.33,73.4818,30,
2021.04.17 10:05:47,4179.65,898.48,5238.48,72.4852,30,
2021.04.17 10:05:48,4179.08,906.092,5237.63,71.4984,30,
2021.04.17 10:05:49,4178.51,913.703,5236.77,70.5218,30,
2021.04.17 10:05:50,4177.93,921.312,5235.91,69.5558,30,
2021.04.17 10:05:51,4177.35,928.921,5235.03,68.6006,30,
2021.04.17 10:05:52,4176.76,936.528,5234.16,67.6566,30,
2021.04.17 10:05:53,4176.17,944.134,5233.27,66.7241,30,
2021.04.17 10:05:54,4175.57,951.739,5232.38,65.8032,30,
2021.04.17 10:05:55,4174.97,959.342,5231.48,64.8941,30,
2021.04.17 10:05:56,4174.36,966.945,5230.57,63.997,30,
2021.04.17 10:05:57,4173.75,974.546,5229.66,63.1121,30,
2021.04.17 10:05:58,4173.13,982.146,5228.74,62.2394,30,
2021.04.17 10:05:59,4172.5,989.744,5227.81,61.3791,30,
2021.04.17 10:06:00,4171.87,997.342,5226.88,60.5313,30,
2021.04.17 10:06:01,4171.24,1004.94,5225.94,59.6959,30,
2021.04.17 10:06:02,4170.6,1012.53,5225,58.873,30,
2021.04.17 10:06:03,4169.95,1020.13,5224.04,58.0626,30,
2021.04.17 10:06:04,4169.3,1027.72,5223.08,57.2647,30,
2021.04.17 10:06:05,4168.64,1035.31,5222.12,56.4793,30,
2021.04.17 10:06:06,4167.98,1042.9,5221.14,55.7063,30,
2021.04.17 10:06:07,4167.31,1050.49,5220.16,54.9457,30,
2021.04.17 10:06:08,4166.64,1058.07,5219.18,54.1973,30,
2021.04.17 10:06:09,4165.96,1065.66,5218.18,53.4611,30,
2021.04.17 10:06:10,4165.27,1073.24,5217.18,52.7371,30,
2021.04.17 10:06:11,4164.58,1080.83,5216.18,52.025,30,
2021.04.17 10:06:12,4163.89,1088.41,5215.16,51.3247,30,
2021.04.17 10:06:13,4163.19,1095.99,5214.14,50.6362,30,
2021.04.17 10:06:14,4162.48,1103.56,5213.11,49.9593,30,
2021.04.17 10:06:15,4161.77,1111.14,5212.08,49.2938,30,
2021.04.17 10:06:16,4161.06,1118.72,5211.04,48.6396,30,
2021.04.17 10:06:17,4160.34,1126.29,5209.99,47.9966,30,
2021.04.17 10:06:18,4159.61,1133.86,5208.94,47.3645,30,
2021.04.17 10:06:19,4158.88,1141.44,5207.88,46.7433,30,
2021.04.17 10:06:20,4158.14,1149.01,5206.81,46.1327,30,
2021.04.17 10:06:21,4157.4,1156.57,5205.74,45.5326,30,
2021.04.17 10:06:22,4156.65,1164.14,5204.66,44.9428,30,
2021.04.17 10:06:23,4155.9,1171.71,5203.57,44.3631,30,
2021.04.17 10:06:24,4155.14,1179.27,5202.47,43.7933,30,
2021.04.17 10:06:25,4154.37,1186.83,5201.37,43.2334,30,
2021.04.17 10:06:26,4153.6,1194.39,5200.27,42.683,30,
2021.04.17 10:06:27,4152.83,1201.95,5199.15,42.1421,30,
2021.04.17 10:06:28,4152.05,1209.51,5198.03,41.6104,30,
2021.04.17 10:06:29,4151.26,1217.07,5196.9,41.0878,30,
2021.04.17 10:06:30,4150.47,1224.62,5195.77,40.5741,30,
2021.04.17 10:06:31,4149.68,1232.17,5194.63,40.0692,30,
2021.04.17 10:06:32,4148.88,1239.73,5193.48,39.5727,30,
2021.04.17 10:06:33,4148.07,1247.28,5192.33,39.0847,30,
2021.04.17 10:06:34,4147.26,1254.82,5191.16,38.6049,30,
2021.04.17 10:06:35,4146.44,1262.37,5190,38.1331,30,
2021.04.17 10:06:36,4145.62,1269.92,5188.82,37.6692,30,
2021.04.17 10:06:37,4144.79,1277.46,5187.64,37.213,30,
2021.04.17 10:06:38,4143.95,1285,5186.45,36.7644,30,
2021.04.17 10:06:39,4143.11,1292.54,5185.26,36.3232,30,
2021.04.17 10:06:40,4142.27,1300.08,5184.06,35.8893,30,
2021.04.17 10:06:41,4141.42,1307.62,5182.85,35.4624,30,
2021.04.17 10:06:42,4140.57,1315.15,5181.63,35.0425,30,
2021.04.17 10:06:43,4139.71,1322.68,5180.41,34.6294,30,
2021.04.17 10:06:44,4138.84,1330.22,5179.18,34.223,30,
2021.04.17 10:06:45,4137.97,1337.75,5177.95,33.8231,30,
2021.04.17 10:06:46,4137.09,1345.27,5176.71,33.4296,30,
2021.04.17 10:06:47,4136.21,1352.8,5175.46,33.0423,30,
2021.04.17 10:06:48,4135.33,1360.33,5174.2,32.6611,30,
2021.04.17 10:06:49,4134.43,1367.85,5172.94,32.2859,30,
2021.04.17 10:06:50,4133.54,1375.37,5171.67,31.9165,30,
2021.04.17 10:06:51,4132.63,1382.89,5170.4,31.5529,30,
2021.04.17 10:06:52,4131.73,1390.41,5169.12,31.1948,30,
2021.04.17 10:06:53,4130.81,1397.92,5167.83,30.8423,30,
2021.04.17 10:06:54,4129.89,1405.44,5166.54,30.4951,30,
2021.04.17 10:06:55,4128.97,1412.95,5165.23,30.1532,30,
2021.04.17 10:06:56,4128.04,1420.46,5163.93,29.8164,30,
2021.04.17 10:06:57,4127.11,1427.97,5162.61,29.4587,30,
2021.04.17 10:06:59,4125.22,1442.98,5159.96,29.0036,30,
2021.04.17 10:07:01,4123.32,1457.98,5157.29,28.3705,30,
2021.04.17 10:07:04,4120.42,1480.48,5153.22,27.4281,30,
2021.04.17 10:07:09,4115.48,1517.93,5146.32,25.9491,30,
2021.04.17 10:07:18,4106.26,1585.21,5133.47,23.5517,30,
2021.04.17 10:07:35,4087.67,1711.85,5107.73,19.6994,30,
2021.04.17 10:08:09,4045.96,1963.17,5050.57,13.976,30,
2021.04.17 10:09:15,3947.89,2442.38,4918.21,6.66635,30,
2021.04.17 10:11:08,3729.04,3229.66,4627.99,-1.42099,30,
2021.04.17 10:14:05,3265.09,4351.82,4022.72,-10.1247,30,
2021.04.17 10:18:21,2368.37,5655.57,2868.8,-20.1579,30,
2021.04.17 10:24:17,811.572,6665.96,889.048,-32.6622,30,
2021.04.17 10:32:34,-1519.75,6283.31,-2038.41,-49.1793,30,
2021.04.17 10:44:19,-3877.54,2574.7,-4929.56,-72.0198,0,
2021.04.17 11:01:31,-3058.62,-4750.44,-3738.19,-74.789,0,
2021.04.17 11:19:25,1661.74,-6164.03,2236.48,-39.8027,30,
2021.04.17 11:29:09,3689.49,-3139.58,4715.66,-19.5597,30,
2021.04.17 11:34:59,4186.33,-575.931,5277.27,-5.04544,30,
2021.04.17 11:38:27,4173.96,1016.94,5221.45,8.74957,30,
2021.04.17 11:40:06,4086.37,1760.66,5092.24,21.5258,30,
2021.04.17 11:40:32,4054.78,1952.68,5047.56,26.0089,30,
2021.04.17 11:40:41,4043.02,2018.76,5031.06,27.5861,30,
2021.04.17 11:40:45,4037.66,2048.06,5023.57,28.3988,30,
2021.04.17 11:40:49,4032.21,2077.32,5015.96,28.9031,30,
2021.04.17 11:40:51,4029.46,2091.94,5012.12,29.2533,30,
2021.04.17 11:40:52,4028.07,2099.24,5010.19,29.5163,30,
2021.04.17 11:40:54,4025.29,2113.84,5006.31,29.7263,30,
2021.04.17 11:40:55,4023.89,2121.13,5004.37,29.9032,30,
2021.04.17 11:40:56,4022.49,2128.43,5002.41,30.0603,30,
2021.04.17 11:40:57,4021.07,2135.72,5000.45,30.2105,30,
2021.04.17 11:40:58,4019.66,2143,4998.48,30.3585,30,
2021.04.17 11:40:59,4018.24,2150.29,4996.5,30.5041,30,
2021.04.17 11:41:00,4016.81,2157.57,4994.52,30.6471,30,
2021.04.17 11:41:01,4015.38,2164.85,4992.54,30.7876,30,
2021.04.17 11:41:02,4013.95,2172.12,4990.54,30.9253,30,
2021.04.17 11:41:03,4012.51,2179.4,4988.54,31.0602,30,
2021.04.17 11:41:04,4011.06,2186.67,4986.53,31.1921,30,
2021.04.17 11:41:05,4009.61,2193.93,4984.52,31.321,30,
2021.04.17 11:41:06,4008.15,2201.2,4982.5,31.4467,30,
2021.04.17 11:41:07,4006.69,2208.46,4980.47,31.5692,30,
2021.04.17 11:41:08,4005.22,2215.72,4978.44,31.6883,30,
2021.04.17 11:41:09,4003.75,2222.97,4976.4,31.8039,30,
2021.04.17 11:41:10,4002.27,2230.23,4974.36,31.9159,30,
2021.04.17 11:41:11,4000.79,2237.48,4972.3,32.0242,30,
2021.04.17 11:41:12,3999.3,2244.72,4970.25,32.1288,30,
2021.04.17 11:41:13,3997.81,2251.97,4968.18,32.2294,30,
2021.04.17 11:41:14,3996.31,2259.21,4966.11,32.3261,30,
2021.04.17 11:41:15,3994.81,2266.45,4964.03,32.4186,30,
2021.04.17 11:41:16,3993.3,2273.69,4961.95,32.507,30,
2021.04.17 11:41:17,3991.79,2280.92,4959.86,32.5911,30,
2021.04.17 11:41:18,3990.27,2288.15,4957.76,32.6709,30,
2021.04.17 11:41:19,3988.75,2295.38,4955.66,32.7462,30,
2021.04.17 11:41:20,3987.22,2302.6,4953.55,32.817,30,
2021.04.17 11:41:21,3985.68,2309.82,4951.43,32.8832,30,
2021.04.17 11:41:22,3984.14,2317.04,4949.31,32.9448,30,
2021.04.17 11:41:23,3982.6,2324.25,4947.18,33.0016,30,
2021.04.17 11:41:24,3981.05,2331.47,4945.05,33.0537,30,
2021.04.17 11:41:25,3979.5,2338.68,4942.9,33.1009,30,
2021.04.17 11:41:26,3977.94,2345.88,4940.76,33.1432,30,
2021.04.17 11:41:27,3976.37,2353.08,4938.6,33.1805,30,
2021.04.17 11:41:28,3974.8,2360.28,4936.44,33.2129,30,
2021.04.17 11:41:29,3973.23,2367.48,4934.28,33.2402,30,
2021.04.17 11:41:30,3971.65,2374.68,4932.1,33.2625,30,
2021.04.17 11:41:31,3970.06,2381.87,4929.92,33.2797,30,
2021.04.17 11:41:32,3968.47,2389.05,4927.74,33.2918,30,
2021.04.17 11:41:33,3966.88,2396.24,4925.54,33.2988,30,
2021.04.17 11:41:34,3965.28,2403.42,4923.35,33.3007,30,
2021.04.17 11:41:35,3963.67,2410.6,4921.14,33.2975,30,
2021.04.17 11:41:36,3962.06,2417.78,4918.93,33.2891,30,
2021.04.17 11:41:37,3960.45,2424.95,4916.71,33.2757,30,
2021.04.17 11:41:38,3958.83,2432.12,4914.49,33.2571,30,
2021.04.17 11:41:39,3957.2,2439.28,4912.26,33.2335,30,
2021.04.17 11:41:40,3955.57,2446.45,4910.02,33.2049,30,
2021.04.17 11:41:41,3953.93,2453.61,4907.78,33.1712,30,
2021.04.17 11:41:42,3952.29,2460.76,4905.53,33.1326,30,
2021.04.17 11:41:43,3950.65,2467.92,4903.27,33.0891,30,
2021.04.17 11:41:44,3949,2475.07,4901.01,33.0407,30,
2021.04.17 11:41:45,3947.34,2482.21,4898.74,32.9874,30,
2021.04.17 11:41:46,3945.68,2489.36,4896.47,32.9294,30,
2021.04.17 11:41:47,3944.01,2496.5,4894.19,32.8667,30,
2021.04.17 11:41:48,3942.34,2503.64,4891.9,32.7994,30,
2021.04.17 11:41:49,3940.66,2510.77,4889.6,32.7275,30,
2021.04.17 11:41:50,3938.98,2517.9,4887.3,32.6512,30,
2021.04.17 11:41:51,3937.3,2525.03,4885,32.5704,30,
2021.04.17 11:41:52,3935.6,2532.16,4882.69,32.4853,30,
2021.04.17 11:41:53,3933.91,2539.28,4880.37,32.396,30,
2021.04.17 11:41:54,3932.21,2546.4,4878.04,32.3026,30,
2021.04.17 11:41:55,3930.5,2553.51,4875.71,32.2051,30,
2021.04.17 11:41:56,3928.79,2560.62,4873.37,32.1037,30,
2021.04.17 11:41:57,3927.07,2567.73,4871.03,31.9984,30,
2021.04.17 11:41:58,3925.35,2574.84,4868.68,31.8894,30,
2021.04.17 11:41:59,3923.62,2581.94,4866.32,31.7768,30,
2021.04.17 11:42:00,3921.89,2589.04,4863.96,31.6606,30,
2021.04.17 11:42:01,3920.15,2596.13,4861.59,31.5409,30,
2021.04.17 11:42:02,3918.41,2603.22,4859.21,31.418,30,
2021.04.17 11:42:03,3916.66,2610.31,4856.83,31.2918,30,
2021.04.17 11:42:04,3914.91,2617.4,4854.44,31.1625,30,
2021.04.17 11:42:05,3913.15,2624.48,4852.05,31.0302,30,
2021.04.17 11:42:06,3911.39,2631.56,4849.65,30.8951,30,
2021.04.17 11:42:07,3909.62,2638.63,4847.24,30.7571,30,
2021.04.17 11:42:08,3907.85,2645.7,4844.83,30.6165,30,
2021.04.17 11:42:09,3906.07,2652.77,4842.41,30.4732,30,
2021.04.17 11:42:10,3904.29,2659.84,4839.99,30.3276,30,
2021.04.17 11:42:11,3902.5,2666.9,4837.55,30.1796,30,
2021.04.17 11:42:12,3900.71,2673.95,4835.12,30.0293,30,
2021.04.17 11:42:13,3898.92,2681.01,4832.67,29.8769,30,
2021.04.17 11:42:14,3897.11,2688.06,4830.22,29.7157,30,
2021.04.17 11:42:15,3895.31,2695.11,4827.77,29.5354,30,
2021.04.17 11:42:16,3893.49,2702.15,4825.3,29.3263,30,
2021.04.17 11:42:18,3889.85,2716.23,4820.36,29.0759,30,
2021.04.17 11:42:20,3886.19,2730.29,4815.39,28.7665,30,
2021.04.17 11:42:22,3882.51,2744.34,4810.4,28.3714,30,
2021.04.17 11:42:25,3876.96,2765.39,4802.86,27.8487,30,
2021.04.17 11:42:29,3869.48,2793.41,4792.72,27.1304,30,
2021.04.17 11:42:35,3858.11,2835.32,4777.33,26.1014,30,
2021.04.17 11:42:44,3840.72,2897.94,4753.83,24.5652,30,
2021.04.17 11:42:58,3812.88,2994.76,4716.29,22.1943,30,
2021.04.17 11:43:20,3767.19,3145.36,4654.89,18.5166,30,
2021.04.17 11:44:00,3678.14,3414.1,4535.85,13.1188,30,
2021.04.17 11:45:11,3501.57,3873.49,4301.67,6.14968,30,
2021.04.17 11:47:08,3161.73,4574.44,3855.62,-1.72919,30,
2021.04.17 11:50:08,2532.84,5492.02,3039.86,-10.3581,30,
2021.04.17 11:54:25,1460.17,6399.73,1665.44,-20.3955,30,
2021.04.17 12:00:24,-222.027,6756.71,-461.847,-32.9519,30,
2021.04.17 12:08:45,-2448.95,5434.7,-3229,-49.5435,30,
2021.04.17 12:20:35,-4173.83,864.615,-5271.51,-72.283,0,
2021.04.17 12:37:50,-2209.32,-5849.48,-2602.26,-73.1526,0,
2021.04.17 12:55:19,2508.04,-5331.66,3319.2,-39.4373,30,
2021.04.17 13:04:59,4052.64,-1668.18,5147.47,-19.7775,30,
2021.04.17 13:10:51,4178.03,1013.77,5218.81,-6.39074,30,
2021.04.17 13:14:31,3919.72,2635.55,4840.76,3.26766,30,
2021.04.17 13:16:51,3627.38,3588.64,4441.46,7.14185,30,
2021.04.17 13:18:41,3333.25,4275.33,4048.55,5.3084,30,
2021.04.17 13:20:45,2939.87,4969.29,3530.37,0.163341,30,
2021.04.17 13:23:29,2331.95,5734.52,2739.64,-6.9034,30,
2021.04.17 13:27:14,1371.87,6458.65,1506.81,-15.5694,30,
2021.04.17 13:32:22,-72.8171,6767.82,-322.146,-26.3663,30,
2021.04.17 13:39:27,-2015.54,5865.47,-2736.41,-40.3542,30,
2021.04.17 13:49:18,-3879.81,2502.09,-4965.02,-58.9694,0,
2021.04.17 14:03:18,-3613.59,-3663.68,-4408.3,-79.7262,0,
2021.04.17 14:22:28,1142.23,-6453.19,1680.19,-54.2888,30,
2021.04.17 14:35:23,3850.99,-2545.72,4938.92,-30.2375,30,
2021.04.17 14:43:12,4183.82,987.841,5219.11,-15.76,30,
2021.04.17 14:48:22,3761.6,3234.16,4598.44,-7.52291,30,
2021.04.17 14:52:13,3142.85,4664.55,3762.36,-5.31583,30,
2021.04.17 14:55:44,2389.02,5695.21,2772.03,-8.20399,30,
2021.04.17 14:59:41,1382.51,6463.99,1474.04,-14.4542,30,
2021.04.17 15:04:38,-9.43139,6769.58,-290.277,-23.3658,30,
2021.04.17 15:11:09,-1814.97,6020.69,-2531.51,-35.2201,30,
2021.04.17 15:19:57,-3643.82,3232.58,-4715.87,-50.7441,0,
2021.04.17 15:32:03,-4046.8,-2152.17,-4992.39,-68.9916,0,
2021.04.17 15:48:29,-695.974,-6708.74,-576.162,-65.5646,0,
2021.04.17 16:04:05,3289.96,-4030.25,4318.13,-41.0499,30,
2021.04.17 16:14:04,4212.89,281.789,5280.57,-25.2696,30,
2021.04.17 16:20:56,3752.53,3298.37,4560.24,-17.013,30,
2021.04.17 16:26:20,2814.42,5202.33,3289.88,-14.9554,30,
2021.04.17 16:31:22,1598.53,6355.94,1704.99,-17.8735,30,
2021.04.17 16:36:54,53.9435,6770.6,-258.43,-24.5201,30,
2021.04.17 16:43:38,-1814.36,6003.72,-2572.02,-34.3565,30,
2021.04.17 16:52:15,-3617.48,3275.19,-4706.75,-47.2574,0,
2021.04.17 17:03:35,-4117.78,-1767.86,-5084.77,-61.4469,0,
2021.04.17 17:18:11,-1467.92,-6434.15,-1513.92,-63.7223,0,
2021.04.17 17:33:19,2632.3,-5101.04,3574.72,-46.891,30,
2021.04.17 17:44:34,4178.58,-595.543,5281.18,-32.6958,30,
2021.04.17 17:52:52,3823.43,3105.89,4635.46,-25.3056,30,
2021.04.17 17:59:44,2615.49,5482.46,2986.77,-23.7808,30,
2021.04.17 18:06:19,926.669,6662.6,797.55,-26.914,30,
2021.04.17 18:13:30,-1111.6,6451.7,-1754.82,-33.637,30,
2021.04.17 18:21:59,-3150.79,4290.35,-4199,-43.0701,30,
2021.04.17 18:32:24,-4224.99,-139.211,-5299.1,-53.3527,0,
2021.04.17 18:45:06,-2827.95,-5227.99,-3248.98,-58.2192,0,
2021.04.17 18:58:56,865.801,-6546.32,1473.9,-50.9267,30,
2021.04.17 19:11:05,3623.04,-3178.37,4741,-40.1307,30,
2021.04.17 19:20:53,4180.55,1198.19,5177.75,-33.365,30,
2021.04.17 19:29:18,3217.63,4616.94,3757.77,-31.5332,30,
2021.04.17 19:37:22,1324.13,6521.85,1258.79,-33.852,30,
2021.04.17 19:45:53,-1083.21,6453.89,-1764.47,-39.1923,30,
2021.04.17 19:55:30,-3340.82,3883.22,-4441.43,-45.9774,30,
2021.04.17 20:06:33,-4211.15,-936.9,-5228.04,-51.1803,0,
2021.04.17 20:18:46,-2568.89,-5575.13,-2862.68,-50.5915,0,
2021.04.17 20:30:50,700.503,-6599.91,1315.53,-44.6915,30,
2021.04.17 20:41:37,3306.64,-3911.32,4413.45,-38.9145,30,
2021.04.17 20:51:10,4217.2,226.738,5279.72,-36.4087,30,
2021.04.17 21:00:12,3494.09,4085.53,4107.97,-37.5658,30,
2021.04.17 21:09:28,1429.75,6481.42,1347.83,-41.5924,30,
2021.04.17 21:19:35,-1415.94,6248.3,-2213.64,-46.8302,30,
2021.04.17 21:30:49,-3775.18,2719.16,-4931.49,-50.1793,0,
2021.04.17 21:42:48,-3981.77,-2633.34,-4810.17,-48.1971,0,
2021.04.17 21:54:21,-1812.52,-6264.93,-1821.53,-42.0407,0,
2021.04.17 22:04:33,1046.42,-6441.09,1785.08,-36.4188,30,
2021.04.17 22:13:36,3216.54,-4067.79,4338.1,-34.1276,30,
2021.04.17 22:22:10,4189.24,-420.394,5289.64,-35.7376,30,
2021.04.17 22:31:04,3734.7,3498.29,4424.42,-40.7966,30,
2021.04.17 22:41:01,1680.46,6355.54,1626.19,-48.1278,30,
2021.04.17 22:52:32,-1541.14,6146.68,-2406.71,-54.5349,30,
2021.04.17 23:05:31,-4019.94,1725.24,-5179.32,-53.4158,0,
2021.04.17 23:18:13,-3623.58,-3842.5,-4244.44,-43.8662,0,
2021.04.17 23:28:49,-1284.52,-6557.33,-1089.69,-33.9729,0,
2021.04.17 23:37:22,1138.62,-6379.77,1941.03,-28.1917,30,
2021.04.17 23:44:47,2963.45,-4501.98,4082.56,-27.3027,30,
2021.04.17 23:52:02,4034.63,-1574.84,5190.72,-30.9029,30,
2021.04.17 23:59:58,4101.1,2030.18,4979.25,-38.3833,30,
2021.04.18 00:09:24,2683.51,5489.52,2912.76,-49.0916,30,
2021.04.18 00:21:09,-465.913,6663.85,-1141.87,-60.3098,30,
2021.04.18 00:35:28,-3736.41,2786.26,-4923.57,-60.0465,0,
2021.04.18 00:49:44,-3761.66,-3498.66,-4418.67,-44.3935,0,
2021.04.18 01:00:26,-1521.26,-6458.21,-1348.81,-29.9729,0,
2021.04.18 01:08:12,675.118,-6580.52,1420.83,-21.3858,30,
2021.04.18 01:14:21,2312.54,-5385.84,3373.03,-18.617,30,
2021.04.18 01:20:01,3472.97,-3453.16,4660.51,-20.947,30,
2021.04.18 01:26:06,4147.47,-822.931,5275,-27.4214,30,
2021.04.18 01:33:22,4033.18,2460.98,4839.21,-37.6346,30,
2021.04.18 01:42:39,2512.17,5706.04,2638.05,-51.6838,30,
2021.04.18 01:54:58,-843.691,6519.4,-1650,-67.4863,30,
2021.04.18 02:11:02,-4070.71,1410.17,-5234.58,-63.0429,0,
2021.04.18 02:26:00,-3147.36,-4877.51,-3492.27,-39.9498,0,
2021.04.18 02:35:46,-733.905,-6722.78,-288.955,-23.3932,0,
2021.04.18 02:42:17,1124.49,-6360.65,2010.39,-13.4692,30,
2021.04.18 02:47:05,2373.22,-5292.19,3477.14,-9.52966,30,
2021.04.18 02:51:15,3257.52,-3904.62,4455.57,-11.0563,30,
2021.04.18 02:55:39,3907.55,-2103.18,5099.9,-16.6153,30,
2021.04.18 03:00:58,4225.86,307.08,5268.76,-25.3647,30,
2021.04.18 03:07:51,3828.02,3322.98,4479.08,-37.5241,30,
2021.04.18 03:17:07,2034.48,6156.07,1953.05,-54.0238,30,
2021.04.18 03:29:58,-1536.86,6100.37,-2524.64,-74.2439,30,
2021.04.18 03:47:43,-4239.95,-541.403,-5260.87,-62.5715,0,
2021.04.18 04:02:35,-2249.11,-5990.8,-2216.79,-35.3777,0,
2021.04.18 04:11:25,173.206,-6705.09,895.61,-17.9975,0,
2021.04.18 04:16:58,1720.56,-5930.75,2759.04,-6.37167,30,
2021.04.18 04:20:38,2622.03,-4947.89,3790.31,0.314735,30,
